Mod:Item:MetaData, Localized Name
gregtech:gt.meta.plateTiny:440, oredict.plateTinyRuthenium.name
gregtech:gt.meta.plateTiny:450, oredict.plateTinyRhodium.name
gregtech:gt.meta.plateTiny:460, oredict.plateTinyPalladium.name
gregtech:gt.meta.plateTiny:470, oredict.plateTinySilver.name
gregtech:gt.meta.plateTiny:480, oredict.plateTinyCadmium.name
gregtech:gt.meta.plateTiny:490, oredict.plateTinyIndium.name
gregtech:gt.meta.plateTiny:500, oredict.plateTinyTin.name
gregtech:gt.meta.plateTiny:510, oredict.plateTinyAntimony.name
gregtech:gt.meta.plateTiny:580, oredict.plateTinyCerium.name
gregtech:gt.meta.plateTiny:600, oredict.plateTinyNeodymium.name
gregtech:gt.meta.plateTiny:720, oredict.plateTinyHafnium.name
gregtech:gt.meta.plateTiny:730, oredict.plateTinyTantalum.name
gregtech:gt.meta.plateTiny:740, oredict.plateTinyTungsten.name
gregtech:gt.meta.plateTiny:750, oredict.plateTinyRhenium.name
gregtech:gt.meta.plateTiny:760, oredict.plateTinyOsmiumElemental.name
gregtech:gt.meta.plateTiny:770, oredict.plateTinyIridium.name
gregtech:gt.meta.plateTiny:780, oredict.plateTinyPlatinum.name
gregtech:gt.meta.plateTiny:790, oredict.plateTinyGold.name
gregtech:gt.meta.plateTiny:800, oredict.plateTinyMercury.name
gregtech:gt.meta.plateTiny:820, oredict.plateTinyLead.name
gregtech:gt.meta.plateTiny:830, oredict.plateTinyBismuth.name
gregtech:gt.meta.plateTiny:880, oredict.plateTinyRadium.name
gregtech:gt.meta.plateTiny:900, oredict.plateTinyThorium.name
gregtech:gt.meta.plateTiny:920, oredict.plateTinyUranium.name
gregtech:gt.meta.plateTiny:921, oredict.plateTinyUranium235.name
gregtech:gt.meta.plateTiny:940, oredict.plateTinyPlutonium.name
gregtech:gt.meta.plateTiny:943, oredict.plateTinyPlutonium241.name
gregtech:gt.meta.plateTiny:945, oredict.plateTinyPlutonium243.name
gregtech:gt.meta.plateTiny:950, oredict.plateTinyAmericium.name
gregtech:gt.meta.plateTiny:951, oredict.plateTinyAmericium241.name
gregtech:gt.meta.plateTiny:1260, oredict.plateTinyTrinium.name
gregtech:gt.meta.plateTiny:1740, oredict.plateTinyNaquadah.name
gregtech:gt.meta.plateTiny:1741, oredict.plateTinyNaquadahEnriched.name
gregtech:gt.meta.plateTiny:1742, oredict.plateTinyNaquadria.name
gregtech:gt.meta.plateTiny:2220, oredict.plateTinyAdamantium.name
gregtech:gt.meta.plateTiny:8003, oredict.plateTinyCarborundum.name
gregtech:gt.meta.plateTiny:8005, oredict.plateTinyFerrite.name
gregtech:gt.meta.plateTiny:8211, oredict.plateTinyBlaze.name
gregtech:gt.meta.plateTiny:8214, oredict.plateTinyObsidian.name
gregtech:gt.meta.plateTiny:8217, oredict.plateTinyRubber.name
gregtech:gt.meta.plateTiny:8218, oredict.plateTinyPlastic.name
gregtech:gt.meta.plateTiny:8221, oredict.plateTinyWood.name
gregtech:gt.meta.plateTiny:8222, oredict.plateTinyWoodSealed.name
gregtech:gt.meta.plateTiny:8224, oredict.plateTinyWoodRubber.name
gregtech:gt.meta.plateTiny:8225, oredict.plateTinyCeramic.name
gregtech:gt.meta.plateTiny:8235, oredict.plateTinyWax.name
gregtech:gt.meta.plateTiny:8236, oredict.plateTinyWaxBee.name
gregtech:gt.meta.plateTiny:8237, oredict.plateTinyWaxRefractory.name
gregtech:gt.meta.plateTiny:8238, oredict.plateTinyWaxParaffin.name
gregtech:gt.meta.plateTiny:8239, oredict.plateTinyWaxPlant.name
gregtech:gt.meta.plateTiny:8240, oredict.plateTinyWaxMagic.name
gregtech:gt.meta.plateTiny:8267, oredict.plateTinyWoodPolished.name
gregtech:gt.meta.plateTiny:8273, oredict.plateTinyPorcelain.name
gregtech:gt.meta.plateTiny:8333, oredict.plateTinyRedstone.name
gregtech:gt.meta.plateTiny:8339, oredict.plateTinyTeslatite.name
gregtech:gt.meta.plateTiny:8340, oredict.plateTinyNikolite.name
gregtech:gt.meta.plateTiny:8341, oredict.plateTinyGlowstone.name
gregtech:gt.meta.plateTiny:8343, oredict.plateTinyForce.name
gregtech:gt.meta.plateTiny:8359, oredict.plateTinyElectrotine.name
gregtech:gt.meta.plateTiny:8500, oredict.plateTinyStone.name
gregtech:gt.meta.plateTiny:8501, oredict.plateTinyConcrete.name
gregtech:gt.meta.plateTiny:8502, oredict.plateTinyNetherrack.name
gregtech:gt.meta.plateTiny:8503, oredict.plateTinyNetherBrick.name
gregtech:gt.meta.plateTiny:8504, oredict.plateTinyEndstone.name
gregtech:gt.meta.plateTiny:8505, oredict.plateTinyBasalt.name
gregtech:gt.meta.plateTiny:8506, oredict.plateTinyMarble.name
gregtech:gt.meta.plateTiny:8507, oredict.plateTinyGraniteRed.name
gregtech:gt.meta.plateTiny:8508, oredict.plateTinyGraniteBlack.name
gregtech:gt.meta.plateTiny:8509, oredict.plateTinyRedrock.name
gregtech:gt.meta.plateTiny:8511, oredict.plateTinyDiorite.name
gregtech:gt.meta.plateTiny:8599, oredict.plateTinyBedrock.name
gregtech:gt.meta.plateTiny:8600, oredict.plateTinyElectrum.name
gregtech:gt.meta.plateTiny:8601, oredict.plateTinySterlingSilver.name
gregtech:gt.meta.plateTiny:8602, oredict.plateTinyRoseGold.name
gregtech:gt.meta.plateTiny:8603, oredict.plateTinyAngmallen.name
gregtech:gt.meta.plateTiny:8604, oredict.plateTinyGoldInductive.name
gregtech:gt.meta.plateTiny:8605, oredict.plateTinyCdInAgAlloy.name
gregtech:gt.meta.plateTiny:8606, oredict.plateTinyGildedIron.name
gregtech:gt.meta.plateTiny:8610, oredict.plateTinyBronze.name
gregtech:gt.meta.plateTiny:8611, oredict.plateTinyBlackBronze.name
gregtech:gt.meta.plateTiny:8612, oredict.plateTinyBismuthBronze.name
gregtech:gt.meta.plateTiny:8613, oredict.plateTinyHepatizon.name
gregtech:gt.meta.plateTiny:8620, oredict.plateTinyBrass.name
gregtech:gt.meta.plateTiny:8621, oredict.plateTinyCobaltBrass.name
gregtech:gt.meta.plateTiny:8622, oredict.plateTinyAluminiumAlloy.name
gregtech:gt.meta.plateTiny:8630, oredict.plateTinySteel.name
gregtech:gt.meta.plateTiny:8631, oredict.plateTinyBlackSteel.name
gregtech:gt.meta.plateTiny:8632, oredict.plateTinyRedSteel.name
gregtech:gt.meta.plateTiny:8633, oredict.plateTinyBlueSteel.name
gregtech:gt.meta.plateTiny:8634, oredict.plateTinyDamascusSteel.name
gregtech:gt.meta.plateTiny:8635, oredict.plateTinyTungstensteel.name
gregtech:gt.meta.plateTiny:8636, oredict.plateTinyStainlessSteel.name
gregtech:gt.meta.plateTiny:8637, oredict.plateTinyHSLASteel.name
gregtech:gt.meta.plateTiny:8638, oredict.plateTinyTungstenCarbide.name
gregtech:gt.meta.plateTiny:8639, oredict.plateTinyHSLASpringSteel.name
gregtech:gt.meta.plateTiny:8640, oredict.plateTinyAnnealedCopper.name
gregtech:gt.meta.plateTiny:8641, oredict.plateTinyDeepIron.name
gregtech:gt.meta.plateTiny:8642, oredict.plateTinyPigIron.name
gregtech:gt.meta.plateTiny:8643, oredict.plateTinyWroughtIron.name
gregtech:gt.meta.plateTiny:8644, oredict.plateTinyIronCompressed.name
gregtech:gt.meta.plateTiny:8645, oredict.plateTinyIronMagnetic.name
gregtech:gt.meta.plateTiny:8646, oredict.plateTinySteelMagnetic.name
gregtech:gt.meta.plateTiny:8647, oredict.plateTinyNeodymiumMagnetic.name
gregtech:gt.meta.plateTiny:8648, oredict.plateTinyDarkIron.name
gregtech:gt.meta.plateTiny:8649, oredict.plateTinyMeteoricIron.name
gregtech:gt.meta.plateTiny:8650, oredict.plateTinyMeteoricSteel.name
gregtech:gt.meta.plateTiny:8651, oredict.plateTinySteelGalvanized.name
gregtech:gt.meta.plateTiny:8652, oredict.plateTinyTungstenSintered.name
gregtech:gt.meta.plateTiny:8653, oredict.plateTinyVanadiumSteel.name
gregtech:gt.meta.plateTiny:8658, oredict.plateTinyElectrotineAlloy.name
gregtech:gt.meta.plateTiny:8659, oredict.plateTinyBlueAlloy.name
gregtech:gt.meta.plateTiny:8660, oredict.plateTinyRedAlloy.name
gregtech:gt.meta.plateTiny:8661, oredict.plateTinyInvar.name
gregtech:gt.meta.plateTiny:8662, oredict.plateTinyConstantan.name
gregtech:gt.meta.plateTiny:8663, oredict.plateTinyNichrome.name
gregtech:gt.meta.plateTiny:8664, oredict.plateTinyKanthal.name
gregtech:gt.meta.plateTiny:8665, oredict.plateTinyMagnalium.name
gregtech:gt.meta.plateTiny:8666, oredict.plateTinyUltimet.name
gregtech:gt.meta.plateTiny:8667, oredict.plateTinyTinAlloy.name
gregtech:gt.meta.plateTiny:8668, oredict.plateTinyBatteryAlloy.name
gregtech:gt.meta.plateTiny:8669, oredict.plateTinySolderingAlloy.name
gregtech:gt.meta.plateTiny:8670, oredict.plateTinyShadowIron.name
gregtech:gt.meta.plateTiny:8671, oredict.plateTinyShadowSteel.name
gregtech:gt.meta.plateTiny:8672, oredict.plateTinyIronWood.name
gregtech:gt.meta.plateTiny:8673, oredict.plateTinySteeleaf.name
gregtech:gt.meta.plateTiny:8674, oredict.plateTinyKnightmetal.name
gregtech:gt.meta.plateTiny:8675, oredict.plateTinyFierySteel.name
gregtech:gt.meta.plateTiny:8676, oredict.plateTinyAstralSilver.name
gregtech:gt.meta.plateTiny:8677, oredict.plateTinyMidasium.name
gregtech:gt.meta.plateTiny:8678, oredict.plateTinyMithril.name
gregtech:gt.meta.plateTiny:8679, oredict.plateTinyThaumium.name
gregtech:gt.meta.plateTiny:8680, oredict.plateTinyDarkThaumium.name
gregtech:gt.meta.plateTiny:8681, oredict.plateTinyVoidMetal.name
gregtech:gt.meta.plateTiny:8682, oredict.plateTinyOsmiridium.name
gregtech:gt.meta.plateTiny:8683, oredict.plateTinySunnarium.name
gregtech:gt.meta.plateTiny:8684, oredict.plateTinyTrinaquadalloy.name
gregtech:gt.meta.plateTiny:8685, oredict.plateTinyChromiumDioxide.name
gregtech:gt.meta.plateTiny:8686, oredict.plateTinyVanadiumGallium.name
gregtech:gt.meta.plateTiny:8687, oredict.plateTinyYttriumBariumCuprate.name
gregtech:gt.meta.plateTiny:8688, oredict.plateTinyNiobiumNitride.name
gregtech:gt.meta.plateTiny:8689, oredict.plateTinyNiobiumTitanium.name
gregtech:gt.meta.plateTiny:8700, oredict.plateTinyAluminiumBrass.name
gregtech:gt.meta.plateTiny:8701, oredict.plateTinyAredrite.name
gregtech:gt.meta.plateTiny:8702, oredict.plateTinyAlumite.name
gregtech:gt.meta.plateTiny:8703, oredict.plateTinyManyullyn.name
gregtech:gt.meta.plateTiny:8704, oredict.plateTinyVibraniumSteel.name
gregtech:gt.meta.plateTiny:8705, oredict.plateTinyVibraniumSilver.name
gregtech:gt.meta.plateTiny:8706, oredict.plateTinyVibramantium.name
gregtech:gt.meta.plateTiny:8707, oredict.plateTinyArdite.name
gregtech:gt.meta.plateTiny:8708, oredict.plateTinySignalum.name
gregtech:gt.meta.plateTiny:8709, oredict.plateTinyLumium.name
gregtech:gt.meta.plateTiny:8710, oredict.plateTinyEnderium.name
gregtech:gt.meta.plateTiny:8711, oredict.plateTinyElectrumFlux.name
gregtech:gt.meta.plateTiny:8715, oredict.plateTinyYellorium.name
gregtech:gt.meta.plateTiny:8716, oredict.plateTinyBlutonium.name
gregtech:gt.meta.plateTiny:8717, oredict.plateTinyCyanite.name
gregtech:gt.meta.plateTiny:8718, oredict.plateTinyBedrockHSLAAlloy.name
gregtech:gt.meta.plateTiny:8719, oredict.plateTinyOsmium.name
gregtech:gt.meta.plateTiny:8720, oredict.plateTinyManasteel.name
gregtech:gt.meta.plateTiny:8721, oredict.plateTinyTerrasteel.name
gregtech:gt.meta.plateTiny:8722, oredict.plateTinyElvenElementium.name
gregtech:gt.meta.plateTiny:8725, oredict.plateTinyPulsatingIron.name
gregtech:gt.meta.plateTiny:8726, oredict.plateTinyVibrantAlloy.name
gregtech:gt.meta.plateTiny:8727, oredict.plateTinyConductiveIron.name
gregtech:gt.meta.plateTiny:8728, oredict.plateTinyEnergeticAlloy.name
gregtech:gt.meta.plateTiny:8729, oredict.plateTinyEnderiumBase.name
gregtech:gt.meta.plateTiny:8730, oredict.plateTinyElectricalSteel.name
gregtech:gt.meta.plateTiny:8731, oredict.plateTinyDarkSteel.name
gregtech:gt.meta.plateTiny:8732, oredict.plateTinySoularium.name
gregtech:gt.meta.plateTiny:8733, oredict.plateTinyRedstoneAlloy.name
gregtech:gt.meta.plateTiny:8750, oredict.plateTinyDesh.name
gregtech:gt.meta.plateTiny:8751, oredict.plateTinyDuranium.name
gregtech:gt.meta.plateTiny:8752, oredict.plateTinyTritanium.name
gregtech:gt.meta.plateTiny:8760, oredict.plateTinyAlduorite.name
gregtech:gt.meta.plateTiny:8761, oredict.plateTinyInfuscolium.name
gregtech:gt.meta.plateTiny:8762, oredict.plateTinyRubracium.name
gregtech:gt.meta.plateTiny:8763, oredict.plateTinyMeutoite.name
gregtech:gt.meta.plateTiny:8764, oredict.plateTinyLemurite.name
gregtech:gt.meta.plateTiny:8765, oredict.plateTinyCeruclase.name
gregtech:gt.meta.plateTiny:8766, oredict.plateTinyAtlarus.name
gregtech:gt.meta.plateTiny:8767, oredict.plateTinyOureclase.name
gregtech:gt.meta.plateTiny:8768, oredict.plateTinyKalendrite.name
gregtech:gt.meta.plateTiny:8769, oredict.plateTinyOrichalcum.name
gregtech:gt.meta.plateTiny:8770, oredict.plateTinyCarmot.name
gregtech:gt.meta.plateTiny:8771, oredict.plateTinySanguinite.name
gregtech:gt.meta.plateTiny:8772, oredict.plateTinyVyroxeres.name
gregtech:gt.meta.plateTiny:8773, oredict.plateTinyEximite.name
gregtech:gt.meta.plateTiny:8774, oredict.plateTinyPrometheum.name
gregtech:gt.meta.plateTiny:8775, oredict.plateTinyIgnatius.name
gregtech:gt.meta.plateTiny:8776, oredict.plateTinyVulcanite.name
gregtech:gt.meta.plateTiny:8777, oredict.plateTinyInolashite.name
gregtech:gt.meta.plateTiny:8778, oredict.plateTinyHaderoth.name
gregtech:gt.meta.plateTiny:8779, oredict.plateTinyCelenegil.name
gregtech:gt.meta.plateTiny:8781, oredict.plateTinyDesichalkos.name
gregtech:gt.meta.plateTiny:8782, oredict.plateTinyTartarite.name
gregtech:gt.meta.plateTiny:8783, oredict.plateTinyAmordrine.name
gregtech:gt.meta.plateTiny:8790, oredict.plateTinyTrinitanium.name
gregtech:gt.meta.plateTiny:8791, oredict.plateTinyDraconium.name
gregtech:gt.meta.plateTiny:8792, oredict.plateTinyDraconiumAwakened.name
gregtech:gt.meta.plateTiny:9170, oredict.plateTinyGneiss.name
gregtech:gt.meta.plateTiny:9171, oredict.plateTinyGreenschist.name
gregtech:gt.meta.plateTiny:9172, oredict.plateTinyGreenstone.name
gregtech:gt.meta.plateTiny:9173, oredict.plateTinyGreywacke.name
gregtech:gt.meta.plateTiny:9174, oredict.plateTinyGraphite.name
gregtech:gt.meta.plateTiny:9175, oredict.plateTinyGraphene.name
gregtech:gt.meta.plateTiny:9176, oredict.plateTinyGabbro.name
gregtech:gt.meta.plateTiny:9177, oredict.plateTinyKomatiite.name
gregtech:gt.meta.plateTiny:9178, oredict.plateTinySiltstone.name
gregtech:gt.meta.plateTiny:9179, oredict.plateTinyRhyolite.name
gregtech:gt.meta.plateTiny:9181, oredict.plateTinyMigmatite.name
gregtech:gt.meta.plateTiny:9182, oredict.plateTinyEpidote.name
gregtech:gt.meta.plateTiny:9184, oredict.plateTinyBlueschist.name
gregtech:gt.meta.plateTiny:9185, oredict.plateTinyBluestone.name
gregtech:gt.meta.plateTiny:9186, oredict.plateTinyChert.name
gregtech:gt.meta.plateTiny:9187, oredict.plateTinyDacite.name
gregtech:gt.meta.plateTiny:9188, oredict.plateTinyAndesite.name
gregtech:gt.meta.plateTiny:9189, oredict.plateTinyLimestone.name
gregtech:gt.meta.plateTiny:9190, oredict.plateTinyShale.name
gregtech:gt.meta.plateTiny:9191, oredict.plateTinyEclogite.name
gregtech:gt.meta.plate:40, oredict.plateBeryllium.name
gregtech:gt.meta.plate:50, oredict.plateBoron.name
gregtech:gt.meta.plate:120, oredict.plateMagnesium.name
gregtech:gt.meta.plate:130, oredict.plateAluminium.name
gregtech:gt.meta.plate:140, oredict.plateSilicon.name
gregtech:gt.meta.plate:220, oredict.plateTitanium.name
gregtech:gt.meta.plate:230, oredict.plateVanadium.name
gregtech:gt.meta.plate:240, oredict.plateChromium.name
gregtech:gt.meta.plate:250, oredict.plateManganese.name
gregtech:gt.meta.plate:270, oredict.plateCobalt.name
gregtech:gt.meta.plate:278, oredict.plateCobalt60.name
gregtech:gt.meta.plate:280, oredict.plateNickel.name
gregtech:gt.meta.plate:300, oredict.plateZinc.name
gregtech:gt.meta.plate:310, oredict.plateGallium.name
gregtech:gt.meta.plate:320, oredict.plateGermanium.name
gregtech:gt.meta.plate:370, oredict.plateRubidium.name
gregtech:gt.meta.plate:380, oredict.plateStrontium.name
gregtech:gt.meta.plate:390, oredict.plateYttrium.name
gregtech:gt.meta.plate:410, oredict.plateNiobium.name
gregtech:gt.meta.plate:420, oredict.plateMolybdenum.name
gregtech:gt.meta.plate:440, oredict.plateRuthenium.name
gregtech:gt.meta.plate:450, oredict.plateRhodium.name
gregtech:gt.meta.plate:460, oredict.platePalladium.name
gregtech:gt.meta.plate:470, oredict.plateSilver.name
gregtech:gt.meta.plate:480, oredict.plateCadmium.name
gregtech:gt.meta.plate:490, oredict.plateIndium.name
gregtech:gt.meta.plate:500, oredict.plateTin.name
gregtech:gt.meta.plate:510, oredict.plateAntimony.name
gregtech:gt.meta.plate:580, oredict.plateCerium.name
gregtech:gt.meta.plate:600, oredict.plateNeodymium.name
gregtech:gt.meta.plate:720, oredict.plateHafnium.name
gregtech:gt.meta.plate:730, oredict.plateTantalum.name
gregtech:gt.meta.plate:740, oredict.plateTungsten.name
gregtech:gt.meta.plate:750, oredict.plateRhenium.name
gregtech:gt.meta.plate:760, oredict.plateOsmiumElemental.name
gregtech:gt.meta.plate:770, oredict.plateIridium.name
gregtech:gt.meta.plate:780, oredict.platePlatinum.name
gregtech:gt.meta.plate:790, oredict.plateGold.name
gregtech:gt.meta.plate:800, oredict.plateMercury.name
gregtech:gt.meta.plate:830, oredict.plateBismuth.name
gregtech:gt.meta.plate:880, oredict.plateRadium.name
gregtech:gt.meta.plate:900, oredict.plateThorium.name
gregtech:gt.meta.plate:920, oredict.plateUranium.name
gregtech:gt.meta.plate:921, oredict.plateUranium235.name
gregtech:gt.meta.plate:940, oredict.platePlutonium.name
gregtech:gt.meta.plate:943, oredict.platePlutonium241.name
gregtech:gt.meta.plate:945, oredict.platePlutonium243.name
gregtech:gt.meta.plate:950, oredict.plateAmericium.name
gregtech:gt.meta.plate:951, oredict.plateAmericium241.name
gregtech:gt.meta.plate:1260, oredict.plateTrinium.name
gregtech:gt.meta.plate:1740, oredict.plateNaquadah.name
gregtech:gt.meta.plate:1741, oredict.plateNaquadahEnriched.name
gregtech:gt.meta.plate:1742, oredict.plateNaquadria.name
gregtech:gt.meta.plate:2220, oredict.plateAdamantium.name
gregtech:gt.meta.plate:8003, oredict.plateCarborundum.name
gregtech:gt.meta.plate:8005, oredict.plateFerrite.name
gregtech:gt.meta.plate:8211, oredict.plateBlaze.name
gregtech:gt.meta.plate:8214, oredict.plateObsidian.name
gregtech:gt.meta.plate:8217, oredict.plateRubber.name
gregtech:gt.meta.plate:8218, oredict.platePlastic.name
gregtech:gt.meta.plate:8221, oredict.plateWood.name
gregtech:gt.meta.plate:8222, oredict.plateWoodSealed.name
gregtech:gt.meta.plate:8224, oredict.plateWoodRubber.name
gregtech:gt.meta.plate:8225, oredict.plateCeramic.name
gregtech:gt.meta.plate:8235, oredict.plateWax.name
gregtech:gt.meta.plate:8236, oredict.plateWaxBee.name
gregtech:gt.meta.plate:8237, oredict.plateWaxRefractory.name
gregtech:gt.meta.plate:8238, oredict.plateWaxParaffin.name
gregtech:gt.meta.plate:8239, oredict.plateWaxPlant.name
gregtech:gt.meta.plate:8240, oredict.plateWaxMagic.name
gregtech:gt.meta.plate:8267, oredict.plateWoodPolished.name
gregtech:gt.meta.plate:8273, oredict.platePorcelain.name
gregtech:gt.meta.plate:8333, oredict.plateRedstone.name
gregtech:gt.meta.plate:8339, oredict.plateTeslatite.name
gregtech:gt.meta.plate:8340, oredict.plateNikolite.name
gregtech:gt.meta.plate:8341, oredict.plateGlowstone.name
gregtech:gt.meta.plate:8343, oredict.plateForce.name
gregtech:gt.meta.plate:8359, oredict.plateElectrotine.name
gregtech:gt.meta.plate:8500, oredict.plateStone.name
gregtech:gt.meta.plate:8501, oredict.plateConcrete.name
gregtech:gt.meta.plate:8502, oredict.plateNetherrack.name
gregtech:gt.meta.plate:8503, oredict.plateNetherBrick.name
gregtech:gt.meta.plate:8504, oredict.plateEndstone.name
gregtech:gt.meta.plate:8505, oredict.plateBasalt.name
gregtech:gt.meta.plate:8506, oredict.plateMarble.name
gregtech:gt.meta.plate:8507, oredict.plateGraniteRed.name
gregtech:gt.meta.plate:8508, oredict.plateGraniteBlack.name
gregtech:gt.meta.plate:8509, oredict.plateRedrock.name
gregtech:gt.meta.plate:8511, oredict.plateDiorite.name
gregtech:gt.meta.plate:8599, oredict.plateBedrock.name
gregtech:gt.meta.plate:8600, oredict.plateElectrum.name
gregtech:gt.meta.plate:8601, oredict.plateSterlingSilver.name
gregtech:gt.meta.plate:8602, oredict.plateRoseGold.name
gregtech:gt.meta.plate:8603, oredict.plateAngmallen.name
gregtech:gt.meta.plate:8604, oredict.plateGoldInductive.name
gregtech:gt.meta.plate:8605, oredict.plateCdInAgAlloy.name
gregtech:gt.meta.plate:8606, oredict.plateGildedIron.name
gregtech:gt.meta.plate:8610, oredict.plateBronze.name
gregtech:gt.meta.plate:8611, oredict.plateBlackBronze.name
gregtech:gt.meta.plate:8612, oredict.plateBismuthBronze.name
gregtech:gt.meta.plate:8613, oredict.plateHepatizon.name
gregtech:gt.meta.plate:8620, oredict.plateBrass.name
gregtech:gt.meta.plate:8621, oredict.plateCobaltBrass.name
gregtech:gt.meta.plate:8622, oredict.plateAluminiumAlloy.name
gregtech:gt.meta.plate:8631, oredict.plateBlackSteel.name
gregtech:gt.meta.plate:8632, oredict.plateRedSteel.name
gregtech:gt.meta.plate:8633, oredict.plateBlueSteel.name
gregtech:gt.meta.plate:8634, oredict.plateDamascusSteel.name
gregtech:gt.meta.plate:8635, oredict.plateTungstensteel.name
gregtech:gt.meta.plate:8636, oredict.plateStainlessSteel.name
